20080316   8321872  -27.0873   -67.9494     12.410   0.0    0.00    0.00   0.28        356
20080316  12164656  -27.1520   -66.8306     11.180   0.0    0.00    0.00   0.17        357
20080316  12520023  -25.8829   -69.0142     12.490   0.0    0.00    0.00   0.55        358
20080316  21455494  -27.2128   -66.4000     15.830   0.0    0.00    0.00   0.10        359
20080318   4514146  -26.5519   -66.2808      3.310   0.0    0.00    0.00   0.19        361
20080318  13410381  -27.5984   -67.0042      8.460   0.0    0.00    0.00   0.53        362
20080318  19455090  -26.1881   -67.9312      2.200   0.0    0.00    0.00   0.27        363
20080319    173798  -26.6216   -67.5940      7.700   0.0    0.00    0.00   0.23        365
20080320    461580  -26.5604   -67.6481     11.960   0.0    0.00    0.00   0.45        367
20080320  12211394  -26.4635   -66.6287      3.840   0.0    0.00    0.00   0.13        368
20080320  20201080  -27.0062   -68.0412      7.660   0.0    0.00    0.00   0.42        369
20080321  10002570  -26.9279   -65.5513     11.680   0.0    0.00    0.00   0.09        371
20080322   4343504  -26.8394   -66.9217      9.150   0.0    0.00    0.00   0.14        375
20080323  14341714  -27.3313   -66.5818     13.580   0.0    0.00    0.00   0.43        376
20080324   1080479  -26.3002   -67.9053      2.200   0.0    0.00    0.00   0.33        377
20080324  23061264  -26.5811   -67.9730      5.030   0.0    0.00    0.00   0.20        378
20080325    474682  -26.4040   -66.9174     10.320   0.0    0.00    0.00   0.26        379
20080325  15454418  -26.4004   -66.9116      4.700   0.0    0.00    0.00   0.12        383
20080326    523889  -27.0895   -67.0563      9.160   0.0    0.00    0.00   0.27        384
20080326   2333762  -27.2184   -67.4558     11.500   0.0    0.00    0.00   0.24        385
20080326   2345413  -26.5900   -67.6333     11.080   0.0    0.00    0.00   0.33        386
20080326  17480008  -27.3246   -66.6012      5.730   0.0    0.00    0.00   0.38        387
20080327   9151434  -27.1223   -68.5493      2.900   0.0    0.00    0.00   0.38        388
20080327  18075136  -26.6086   -67.6935      5.200   0.0    0.00    0.00   0.22        389
20080328   5371324  -27.4225   -66.5214     16.270   0.0    0.00    0.00   0.11        390
20080328   7095812  -26.9591   -66.6551     10.590   0.0    0.00    0.00   0.26        391
20080329    591601  -26.5204   -67.2416      2.880   0.0    0.00    0.00   0.27        392
20080329   4201454  -26.6865   -67.2133     10.410   0.0    0.00    0.00   0.27        393
20080329   4281136  -26.6845   -67.2103     11.500   0.0    0.00    0.00   0.17        394
20080329   5085336  -26.5230   -67.2409      2.880   0.0    0.00    0.00   0.26        395
20080329   6060420  -26.6874   -67.2121     12.220   0.0    0.00    0.00   0.17        396
20080329   7275682  -26.6857   -67.2121     12.200   0.0    0.00    0.00   0.13        397
20080329   7323354  -26.6860   -67.2123     11.740   0.0    0.00    0.00   0.16        398
20080329   7595215  -26.6855   -67.2133     11.800   0.0    0.00    0.00   0.21        399
20080329   8250854  -26.9658   -67.3921     15.560   0.0    0.00    0.00   0.63        400
20080329   9005177  -26.7020   -66.4844     13.000   0.0    0.00    0.00   0.23        401
20080329   9531386  -26.2134   -66.5913     12.210   0.0    0.00    0.00   0.17        402
